Frame,UnityTime,StopwatchTime,TrialID,Event,Code
68274,1141.089,1140.579919,173,SampleOff,3
68309,1141.672,1141.163338,173,DistractorOn,4
68338,1142.155,1141.6468,173,DistractorOff,5
68463,1144.24,1143.731194,173,TargetOn,6
68469,1144.339,1143.830538,173,Choice,7
68563,1145.906,1145.396852,174,TrialOn,1
68627,1146.973,1146.463964,174,SampleOn,2
68656,1147.457,1146.948064,174,SampleOff,3
68691,1148.039,1147.530692,174,DistractorOn,4
68720,1148.523,1148.014098,174,DistractorOff,5
68845,1150.607,1150.098146,174,TargetOn,6
68851,1150.706,1150.19777,174,Choice,7
68945,1152.273,1151.764046,175,TrialOn,1
69009,1153.34,1152.831444,175,SampleOn,2
69038,1153.823,1153.314554,175,SampleOff,3
69073,1154.406,1153.897799,175,DistractorOn,4
69103,1154.907,1154.398194,175,DistractorOff,5
69228,1156.99,1156.481545,175,TargetOn,6
69234,1157.09,1156.58154,175,Choice,7
69328,1158.657,1158.148066,176,TrialOn,1
69392,1159.724,1159.215622,176,SampleOn,2
69421,1160.207,1159.698404,176,SampleOff,3
69457,1160.807,1160.298691,176,DistractorOn,4
69487,1161.307,1160.798671,176,DistractorOff,5
69613,1163.408,1162.899351,176,TargetOn,6
69619,1163.508,1162.998947,176,Choice,7
69713,1165.074,1164.565298,177,TrialOn,1
69777,1166.141,1165.632834,177,SampleOn,2
69806,1166.625,1166.115973,177,SampleOff,3
69841,1167.208,1166.699173,177,DistractorOn,4
69870,1167.691,1167.1826,177,DistractorOff,5
69995,1169.775,1169.266417,177,TargetOn,6
70001,1169.875,1169.366533,177,Choice,7
70095,1171.442,1170.932817,178,TrialOn,1
70159,1172.508,1171.999655,178,SampleOn,2
70188,1172.992,1172.483227,178,SampleOff,3
70223,1173.575,1173.066808,178,DistractorOn,4
70252,1174.059,1173.550148,178,DistractorOff,5
70377,1176.142,1175.633822,178,TargetOn,6
70383,1176.242,1175.733722,178,Choice,7
70477,1177.809,1177.3001,179,TrialOn,1
70541,1178.876,1178.367207,179,SampleOn,2
70570,1179.36,1178.851215,179,SampleOff,3
70605,1179.943,1179.434353,179,DistractorOn,4
70634,1180.426,1179.917273,179,DistractorOff,5
70759,1182.51,1182.000943,179,TargetOn,6
70765,1182.609,1182.100514,179,Choice,7
70859,1184.176,1183.667283,180,TrialOn,1
70923,1185.243,1184.734554,180,SampleOn,2
70952,1185.727,1185.217853,180,SampleOff,3
70987,1186.31,1185.801243,180,DistractorOn,4
71016,1186.793,1186.284694,180,DistractorOff,5
71141,1188.877,1188.368524,180,TargetOn,6
71147,1188.977,1188.468303,180,Choice,7
71241,1190.543,1190.034715,181,TrialOn,1
71305,1191.611,1191.1019,181,SampleOn,2
71334,1192.094,1191.585192,181,SampleOff,3
71369,1192.678,1192.169104,181,DistractorOn,4
71398,1193.161,1192.651886,181,DistractorOff,5
71523,1195.244,1194.73522,181,TargetOn,6
71529,1195.344,1194.835885,181,Choice,7
71625,1196.944,1196.43526,182,TrialOn,1
71690,1198.028,1197.518964,182,SampleOn,2
71720,1198.528,1198.018949,182,SampleOff,3
71756,1199.128,1198.619242,182,DistractorOn,4
71785,1199.611,1199.102595,182,DistractorOff,5
71910,1201.695,1201.186119,182,TargetOn,6
71916,1201.795,1201.286248,182,Choice,7
72010,1203.361,1202.852563,183,TrialOn,1
72074,1204.428,1203.919764,183,SampleOn,2
72103,1204.912,1204.403605,183,SampleOff,3
72138,1205.495,1204.986769,183,DistractorOn,4
72167,1205.979,1205.470048,183,DistractorOff,5
72292,1208.063,1207.554335,183,TargetOn,6
72298,1208.162,1207.653838,183,Choice,7
72392,1209.729,1209.21987,184,TrialOn,1
72456,1210.796,1210.287147,184,SampleOn,2
72485,1211.28,1210.771016,184,SampleOff,3
72520,1211.862,1211.353832,184,DistractorOn,4
72549,1212.346,1211.837108,184,DistractorOff,5
72674,1214.429,1213.920847,184,TargetOn,6
72680,1214.529,1214.020735,184,Choice,7
72774,1216.096,1215.587178,185,TrialOn,1
72838,1217.163,1216.654332,185,SampleOn,2
72868,1217.663,1217.154287,185,SampleOff,3
72903,1218.247,1217.738559,185,DistractorOn,4
72932,1218.73,1218.220944,185,DistractorOff,5
73057,1220.814,1220.305045,185,TargetOn,6
73063,1220.914,1220.405041,185,Choice,7
73159,1222.513,1222.004686,186,TrialOn,1
73224,1223.597,1223.088454,186,SampleOn,2
73253,1224.08,1223.571685,186,SampleOff,3
73288,1224.664,1224.155397,186,DistractorOn,4
73317,1225.147,1224.638294,186,DistractorOff,5
73442,1227.231,1226.722432,186,TargetOn,6
73448,1227.331,1226.822241,186,Choice,7
73542,1228.897,1228.388622,187,TrialOn,1
73606,1229.965,1229.455989,187,SampleOn,2
73635,1230.448,1229.939155,187,SampleOff,3
73670,1231.031,1230.522721,187,DistractorOn,4
73699,1231.514,1231.005698,187,DistractorOff,5
73824,1233.598,1233.089658,187,TargetOn,6
73830,1233.698,1233.189511,187,Choice,7
73924,1235.266,1234.756806,188,TrialOn,1
73988,1236.332,1235.823378,188,SampleOn,2
74017,1236.815,1236.306365,188,SampleOff,3
74052,1237.399,1236.889981,188,DistractorOn,4
74081,1237.882,1237.373578,188,DistractorOff,5
74206,1239.966,1239.457029,188,TargetOn,6
74212,1240.066,1239.556879,188,Choice,7
74306,1241.632,1241.123103,189,TrialOn,1
74370,1242.699,1242.190156,189,SampleOn,2
74400,1243.199,1242.69038,189,SampleOff,3
74436,1243.799,1243.290705,189,DistractorOn,4
74466,1244.299,1243.790447,189,DistractorOff,5
74591,1246.383,1245.87425,189,TargetOn,6
74597,1246.483,1245.974026,189,Choice,7
74691,1248.049,1247.540517,190,TrialOn,1
74755,1249.116,1248.6076,190,SampleOn,2
74784,1249.6,1249.091061,190,SampleOff,3
74819,1250.184,1249.674913,190,DistractorOn,4
74848,1250.667,1250.157953,190,DistractorOff,5
74973,1252.75,1252.241844,190,TargetOn,6
74979,1252.85,1252.34106,190,Choice,7
75073,1254.416,1253.907693,191,TrialOn,1
75137,1255.485,1254.976028,191,SampleOn,2
75166,1255.968,1255.458864,191,SampleOff,3
75201,1256.551,1256.04204,191,DistractorOn,4
75230,1257.034,1256.525272,191,DistractorOff,5
75355,1259.118,1258.608882,191,TargetOn,6
75361,1259.218,1258.709741,191,Choice,7
75455,1260.784,1260.275106,192,TrialOn,1
75520,1261.867,1261.358627,192,SampleOn,2
75550,1262.368,1261.859486,192,SampleOff,3
75586,1262.968,1262.458887,192,DistractorOn,4
75616,1263.468,1262.959581,192,DistractorOff,5
75741,1265.552,1265.042882,192,TargetOn,6
75747,1265.651,1265.142792,192,Choice,7
75841,1267.218,1266.709151,193,TrialOn,1
75905,1268.285,1267.776306,193,SampleOn,2
75934,1268.768,1268.259426,193,SampleOff,3
75969,1269.352,1268.843251,193,DistractorOn,4
75998,1269.835,1269.326694,193,DistractorOff,5
76123,1271.919,1271.410103,193,TargetOn,6
76129,1272.019,1271.510103,193,Choice,7
76223,1273.585,1273.076518,194,TrialOn,1
76287,1274.653,1274.143906,194,SampleOn,2
76316,1275.136,1274.627204,194,SampleOff,3
76351,1275.719,1275.210659,194,DistractorOn,4
76380,1276.203,1275.694508,194,DistractorOff,5
76505,1278.286,1277.777618,194,TargetOn,6
76511,1278.386,1277.877295,194,Choice,7
76605,1279.953,1279.443811,195,TrialOn,1
76669,1281.02,1280.510888,195,SampleOn,2
76698,1281.503,1280.994264,195,SampleOff,3
76733,1282.086,1281.577667,195,DistractorOn,4
76762,1282.569,1282.060817,195,DistractorOff,5
76887,1284.654,1284.144918,195,TargetOn,6
76893,1284.754,1284.244841,195,Choice,7
76987,1286.32,1285.811004,196,TrialOn,1
77051,1287.387,1286.878146,196,SampleOn,2
77081,1287.887,1287.378164,196,SampleOff,3
77117,1288.487,1287.978278,196,DistractorOn,4
77147,1288.987,1288.478264,196,DistractorOff,5
77272,1291.07,1290.561739,196,TargetOn,6
77278,1291.17,1290.66172,196,Choice,7
77373,1292.754,1292.245018,197,TrialOn,1
77437,1293.821,1293.312413,197,SampleOn,2
77466,1294.304,1293.795833,197,SampleOff,3
77501,1294.888,1294.378924,197,DistractorOn,4
77530,1295.371,1294.862171,197,DistractorOff,5
77655,1297.455,1296.946261,197,TargetOn,6
77661,1297.555,1297.045958,197,Choice,7
77755,1299.121,1298.612299,198,TrialOn,1
77819,1300.188,1299.679461,198,SampleOn,2
77848,1300.672,1300.163155,198,SampleOff,3
77883,1301.255,1300.746576,198,DistractorOn,4
77912,1301.738,1301.229748,198,DistractorOff,5
78037,1303.822,1303.313731,198,TargetOn,6
78043,1303.922,1303.413688,198,Choice,7
78137,1305.489,1304.980088,199,TrialOn,1
78201,1306.556,1306.046957,199,SampleOn,2
78230,1307.039,1306.530194,199,SampleOff,3
78265,1307.622,1307.11372,199,DistractorOn,4
78295,1308.122,1307.613616,199,DistractorOff,5
78420,1310.206,1309.697549,199,TargetOn,6
78426,1310.306,1309.797172,199,Choice,7
78521,1311.89,1311.380881,200,TrialOn,1
78586,1312.973,1312.464531,200,SampleOn,2
78616,1313.473,1312.964309,200,SampleOff,3
78652,1314.073,1313.564135,200,DistractorOn,4
78682,1314.573,1314.064189,200,DistractorOff,5
78807,1316.656,1316.147693,200,TargetOn,6
78813,1316.756,1316.247649,200,Choice,7
78907,1318.323,1317.814188,201,TrialOn,1
78971,1319.391,1318.882278,201,SampleOn,2
79000,1319.873,1319.36476,201,SampleOff,3
79035,1320.457,1319.94869,201,DistractorOn,4
79064,1320.94,1320.431773,201,DistractorOff,5
79189,1323.024,1322.515461,201,TargetOn,6
79194,1323.107,1322.598279,201,Choice,7
79288,1324.674,1324.164922,202,TrialOn,1
79352,1325.741,1325.232406,202,SampleOn,2
79382,1326.241,1325.732415,202,SampleOff,3
79417,1326.824,1326.315814,202,DistractorOn,4
79446,1327.307,1326.798599,202,DistractorOff,5
79571,1329.392,1328.88315,202,TargetOn,6
79577,1329.492,1328.983176,202,Choice,7
79671,1331.058,1330.548942,203,TrialOn,1
79735,1332.125,1331.616241,203,SampleOn,2
79765,1332.625,1332.116069,203,SampleOff,3
79800,1333.208,1332.699265,203,DistractorOn,4
79829,1333.691,1333.182749,203,DistractorOff,5
79954,1335.775,1335.266564,203,TargetOn,6
79960,1335.875,1335.366604,203,Choice,7
80054,1337.442,1336.932999,204,TrialOn,1
80118,1338.509,1337.999946,204,SampleOn,2
80148,1339.008,1338.499806,204,SampleOff,3
80183,1339.592,1339.083209,204,DistractorOn,4
80213,1340.092,1339.583447,204,DistractorOff,5
80338,1342.176,1341.66723,204,TargetOn,6
80344,1342.276,1341.767251,204,Choice,7
80438,1343.842,1343.333447,205,TrialOn,1
80502,1344.909,1344.400604,205,SampleOn,2
80531,1345.393,1344.883945,205,SampleOff,3
80566,1345.977,1345.468291,205,DistractorOn,4
80596,1346.476,1345.967545,205,DistractorOff,5
80721,1348.56,1348.051813,205,TargetOn,6
80727,1348.66,1348.151421,205,Choice,7
80821,1350.226,1349.717542,206,TrialOn,1
80885,1351.294,1350.784901,206,SampleOn,2
80914,1351.777,1351.268006,206,SampleOff,3
80950,1352.377,1351.868371,206,DistractorOn,4
80980,1352.877,1352.368553,206,DistractorOff,5
81105,1354.961,1354.451946,206,TargetOn,6
81111,1355.061,1354.551994,206,Choice,7
81205,1356.627,1356.118103,207,TrialOn,1
81269,1357.694,1357.185714,207,SampleOn,2
81298,1358.177,1357.668666,207,SampleOff,3
81333,1358.761,1358.252631,207,DistractorOn,4
81362,1359.245,1358.73582,207,DistractorOff,5
81487,1361.328,1360.819672,207,TargetOn,6
81493,1361.428,1360.919273,207,Choice,7
81587,1362.995,1362.485889,208,TrialOn,1
81651,1364.062,1363.552884,208,SampleOn,2
81680,1364.545,1364.036425,208,SampleOff,3
81715,1365.128,1364.619437,208,DistractorOn,4
81744,1365.612,1365.102976,208,DistractorOff,5
81869,1367.695,1367.186832,208,TargetOn,6
81875,1367.795,1367.286442,208,Choice,7
81969,1369.362,1368.853027,209,TrialOn,1
82033,1370.428,1369.919818,209,SampleOn,2
82062,1370.912,1370.403328,209,SampleOff,3
82097,1371.496,1370.987092,209,DistractorOn,4
82126,1371.979,1371.47024,209,DistractorOff,5
82251,1374.063,1373.554647,209,TargetOn,6
82257,1374.162,1373.653841,209,Choice,7
82351,1375.729,1375.220166,210,TrialOn,1
82415,1376.796,1376.287128,210,SampleOn,2
82445,1377.296,1376.787328,210,SampleOff,3
82480,1377.88,1377.370878,210,DistractorOn,4
82509,1378.363,1377.854161,210,DistractorOff,5
82634,1380.447,1379.937886,210,TargetOn,6
82640,1380.546,1380.037723,210,Choice,7
82734,1382.113,1381.604163,211,TrialOn,1
82798,1383.18,1382.671502,211,SampleOn,2
82827,1383.663,1383.154637,211,SampleOff,3
82862,1384.247,1383.738507,211,DistractorOn,4
82891,1384.73,1384.221204,211,DistractorOff,5
83016,1386.814,1386.305046,211,TargetOn,6
83021,1386.897,1386.388383,211,Choice,7
83115,1388.464,1387.954799,212,TrialOn,1
83179,1389.531,1389.022065,212,SampleOn,2
83209,1390.031,1389.52289,212,SampleOff,3
83244,1390.614,1390.105766,212,DistractorOn,4
83273,1391.098,1390.588901,212,DistractorOff,5
83398,1393.181,1392.672692,212,TargetOn,6
83404,1393.281,1392.772416,212,Choice,7
83498,1394.847,1394.338595,213,TrialOn,1
83562,1395.915,1395.406137,213,SampleOn,2
83591,1396.398,1395.889181,213,SampleOff,3
83626,1396.981,1396.472745,213,DistractorOn,4
83655,1397.465,1396.956132,213,DistractorOff,5
83780,1399.548,1399.039593,213,TargetOn,6
83786,1399.648,1399.139446,213,Choice,7
83880,1401.215,1400.7061,214,TrialOn,1
83944,1402.282,1401.773506,214,SampleOn,2
83973,1402.765,1402.256727,214,SampleOff,3
84008,1403.348,1402.83973,214,DistractorOn,4
84037,1403.832,1403.323449,214,DistractorOff,5
84162,1405.915,1405.406745,214,TargetOn,6
84168,1406.016,1405.506818,214,Choice,7
84262,1407.582,1407.073213,215,TrialOn,1
84326,1408.649,1408.140518,215,SampleOn,2
84355,1409.133,1408.623908,215,SampleOff,3
84390,1409.716,1409.207838,215,DistractorOn,4
84419,1410.2,1409.690884,215,DistractorOff,5
84544,1412.283,1411.774403,215,TargetOn,6
84550,1412.383,1411.874107,215,Choice,7
84644,1413.949,1413.440563,216,TrialOn,1
84708,1415.017,1414.50807,216,SampleOn,2
84738,1415.517,1415.007965,216,SampleOff,3
84773,1416.1,1415.591488,216,DistractorOn,4
84802,1416.583,1416.074647,216,DistractorOff,5
84928,1418.684,1418.175392,216,TargetOn,6
84934,1418.784,1418.275026,216,Choice,7
85028,1420.35,1419.841331,217,TrialOn,1
85092,1421.417,1420.908493,217,SampleOn,2
85121,1421.9,1421.391791,217,SampleOff,3
85156,1422.484,1421.975474,217,DistractorOn,4
85185,1422.968,1422.459058,217,DistractorOff,5
85310,1425.051,1424.542593,217,TargetOn,6
85316,1425.151,1424.641959,217,Choice,7
85410,1426.717,1426.208549,218,TrialOn,1
85474,1427.785,1427.275863,218,SampleOn,2
85503,1428.267,1427.758858,218,SampleOff,3
85538,1428.852,1428.34301,218,DistractorOn,4
85567,1429.335,1428.826195,218,DistractorOff,5
85692,1431.418,1430.909483,218,TargetOn,6
85698,1431.518,1431.00942,218,Choice,7
85792,1433.085,1432.575999,219,TrialOn,1
85856,1434.152,1433.643084,219,SampleOn,2
85885,1434.635,1434.126429,219,SampleOff,3
85920,1435.219,1434.71039,219,DistractorOn,4
85949,1435.703,1435.193837,219,DistractorOff,5
86074,1437.786,1437.276855,219,TargetOn,6
86080,1437.885,1437.376606,219,Choice,7
86174,1439.452,1438.943213,220,TrialOn,1
86238,1440.519,1440.010412,220,SampleOn,2
86268,1441.019,1440.510379,220,SampleOff,3
86304,1441.619,1441.110461,220,DistractorOn,4
86333,1442.103,1441.593831,220,DistractorOff,5
86458,1444.186,1443.677406,220,TargetOn,6
86464,1444.286,1443.777308,220,Choice,7
86558,1445.853,1445.343883,221,TrialOn,1
86622,1446.92,1446.410848,221,SampleOn,2
86651,1447.403,1446.894483,221,SampleOff,3
86686,1447.987,1447.478147,221,DistractorOn,4
86715,1448.47,1447.961109,221,DistractorOff,5
86840,1450.553,1450.044728,221,TargetOn,6
86846,1450.653,1450.144538,221,Choice,7
86940,1452.22,1451.711259,222,TrialOn,1
87004,1453.287,1452.778162,222,SampleOn,2
87033,1453.77,1453.261695,222,SampleOff,3
87068,1454.354,1453.845255,222,DistractorOn,4
87097,1454.837,1454.328739,222,DistractorOff,5
87222,1456.921,1456.412372,222,TargetOn,6
87228,1457.021,1456.512045,222,Choice,7
87322,1458.587,1458.07845,223,TrialOn,1
87387,1459.671,1459.162777,223,SampleOn,2
87416,1460.154,1459.645646,223,SampleOff,3
87451,1460.738,1460.229593,223,DistractorOn,4
87480,1461.221,1460.712746,223,DistractorOff,5
87605,1463.305,1462.796436,223,TargetOn,6
87610,1463.388,1462.879365,223,Choice,7
87704,1464.954,1464.445832,224,TrialOn,1
87768,1466.022,1465.513135,224,SampleOn,2
87797,1466.505,1465.996627,224,SampleOff,3
87832,1467.088,1466.579734,224,DistractorOn,4
87861,1467.573,1467.063812,224,DistractorOff,5
87986,1469.656,1469.147383,224,TargetOn,6
87992,1469.755,1469.246613,224,Choice,7
88086,1471.322,1470.813001,225,TrialOn,1
88150,1472.389,1471.880357,225,SampleOn,2
88179,1472.872,1472.363684,225,SampleOff,3
88214,1473.456,1472.947296,225,DistractorOn,4
88243,1473.939,1473.430386,225,DistractorOff,5
88368,1476.023,1475.513956,225,TargetOn,6
88374,1476.122,1475.613837,225,Choice,7
88468,1477.689,1477.180503,226,TrialOn,1
88532,1478.757,1478.247936,226,SampleOn,2
88561,1479.24,1478.731107,226,SampleOff,3
88596,1479.823,1479.314448,226,DistractorOn,4
88625,1480.307,1479.797858,226,DistractorOff,5
88750,1482.39,1481.881559,226,TargetOn,6
88756,1482.49,1481.981052,226,Choice,7
88850,1484.056,1483.547603,227,TrialOn,1
88914,1485.124,1484.615408,227,SampleOn,2
88943,1485.607,1485.098182,227,SampleOff,3
88978,1486.191,1485.68184,227,DistractorOn,4
89007,1486.674,1486.165403,227,DistractorOff,5
89132,1488.758,1488.24893,227,TargetOn,6
89138,1488.857,1488.348756,227,Choice,7
89232,1490.424,1489.914918,228,TrialOn,1
89296,1491.491,1490.982246,228,SampleOn,2
89325,1491.974,1491.465495,228,SampleOff,3
89360,1492.558,1492.048934,228,DistractorOn,4
89389,1493.041,1492.532246,228,DistractorOff,5
89514,1495.125,1494.616212,228,TargetOn,6
89519,1495.208,1494.699169,228,Choice,7
89613,1496.775,1496.266002,229,TrialOn,1
89677,1497.842,1497.333229,229,SampleOn,2
89707,1498.342,1497.832922,229,SampleOff,3
89742,1498.925,1498.416355,229,DistractorOn,4
89771,1499.408,1498.89939,229,DistractorOff,5
89896,1501.492,1500.983397,229,TargetOn,6
89902,1501.592,1501.083559,229,Choice,7
89996,1503.158,1502.649708,230,TrialOn,1
90060,1504.226,1503.717205,230,SampleOn,2
90089,1504.709,1504.199954,230,SampleOff,3
90124,1505.292,1504.78353,230,DistractorOn,4
90153,1505.776,1505.266884,230,DistractorOff,5
90278,1507.859,1507.350636,230,TargetOn,6
90284,1507.959,1507.450626,230,Choice,7
90378,1509.526,1509.016886,231,TrialOn,1
90442,1510.594,1510.085088,231,SampleOn,2
90471,1511.076,1510.567476,231,SampleOff,3
90506,1511.66,1511.151371,231,DistractorOn,4
90535,1512.143,1511.634361,231,DistractorOff,5
90660,1514.227,1513.718677,231,TargetOn,6
90666,1514.327,1513.817907,231,Choice,7
90760,1515.893,1515.38424,232,TrialOn,1
90824,1516.96,1516.451586,232,SampleOn,2
90853,1517.444,1516.935045,232,SampleOff,3
90888,1518.027,1517.518089,232,DistractorOn,4
90917,1518.51,1518.001759,232,DistractorOff,5
91042,1520.594,1520.085676,232,TargetOn,6
91048,1520.694,1520.185395,232,Choice,7
91142,1522.26,1521.751545,233,TrialOn,1
91206,1523.328,1522.819374,233,SampleOn,2
91235,1523.811,1523.302557,233,SampleOff,3
91270,1524.395,1523.885946,233,DistractorOn,4
91300,1524.894,1524.385548,233,DistractorOff,5
91425,1526.978,1526.469284,233,TargetOn,6
91431,1527.078,1526.569493,233,Choice,7
91525,1528.644,1528.135546,234,TrialOn,1
91589,1529.712,1529.203023,234,SampleOn,2
91618,1530.195,1529.686654,234,SampleOff,3
91653,1530.778,1530.269309,234,DistractorOn,4
91682,1531.261,1530.752811,234,DistractorOff,5
91808,1533.362,1532.853037,234,TargetOn,6
91813,1533.445,1532.936275,234,Choice,7
91909,1535.045,1534.536401,235,TrialOn,1
91974,1536.129,1535.619827,235,SampleOn,2
92004,1536.629,1536.120086,235,SampleOff,3
92040,1537.229,1536.720059,235,DistractorOn,4
92069,1537.712,1537.203521,235,DistractorOff,5
92194,1539.796,1539.287471,235,TargetOn,6
92199,1539.879,1539.370534,235,Choice,7
92293,1541.445,1540.936824,236,TrialOn,1
92357,1542.513,1542.004023,236,SampleOn,2
92386,1542.996,1542.487308,236,SampleOff,3
92421,1543.579,1543.070851,236,DistractorOn,4
92450,1544.063,1543.554129,236,DistractorOff,5
92575,1546.147,1545.637903,236,TargetOn,6
92581,1546.247,1545.738313,236,Choice,7
92675,1547.813,1547.304097,237,TrialOn,1
92739,1548.88,1548.371778,237,SampleOn,2
92768,1549.364,1548.854905,237,SampleOff,3
92803,1549.947,1549.438023,237,DistractorOn,4
92832,1550.43,1549.921287,237,DistractorOff,5
92957,1552.514,1552.005155,237,TargetOn,6
92963,1552.614,1552.105196,237,Choice,7
93057,1554.18,1553.671408,238,TrialOn,1
93121,1555.248,1554.738908,238,SampleOn,2
93150,1555.731,1555.221911,238,SampleOff,3
93185,1556.315,1555.806182,238,DistractorOn,4
93215,1556.815,1556.306236,238,DistractorOff,5
93341,1558.914,1558.405811,238,TargetOn,6
93347,1559.014,1558.505716,238,Choice,7
93441,1560.581,1560.072211,239,TrialOn,1
93505,1561.648,1561.139234,239,SampleOn,2
93534,1562.131,1561.622596,239,SampleOff,3
93569,1562.715,1562.206015,239,DistractorOn,4
93598,1563.198,1562.68937,239,DistractorOff,5
93723,1565.282,1564.773221,239,TargetOn,6
93729,1565.382,1564.873233,239,Choice,7
93823,1566.948,1566.439533,240,TrialOn,1
93888,1568.032,1567.523444,240,SampleOn,2
93918,1568.532,1568.023333,240,SampleOff,3
93954,1569.132,1568.6234,240,DistractorOn,4
93984,1569.632,1569.123394,240,DistractorOff,5
94109,1571.716,1571.207264,240,TargetOn,6
94115,1571.816,1571.306903,240,Choice,7
94209,1573.382,1572.873479,241,TrialOn,1
94273,1574.449,1573.940313,241,SampleOn,2
94302,1574.932,1574.423892,241,SampleOff,3
94338,1575.533,1575.023993,241,DistractorOn,4
94367,1576.016,1575.50756,241,DistractorOff,5
94492,1578.1,1577.590908,241,TargetOn,6
94498,1578.199,1577.690827,241,Choice,7
94592,1579.766,1579.2573,242,TrialOn,1
94656,1580.833,1580.324801,242,SampleOn,2
94685,1581.317,1580.807848,242,SampleOff,3
94720,1581.9,1581.391292,242,DistractorOn,4
94749,1582.383,1581.874586,242,DistractorOff,5
94874,1584.467,1583.958238,242,TargetOn,6
94880,1584.567,1584.058137,242,Choice,7
94974,1586.133,1585.624807,243,TrialOn,1
95038,1587.2,1586.691777,243,SampleOn,2
95067,1587.684,1587.175192,243,SampleOff,3
95102,1588.267,1587.758359,243,DistractorOn,4
95131,1588.75,1588.241888,243,DistractorOff,5
95257,1590.851,1590.342199,243,TargetOn,6
95262,1590.934,1590.425484,243,Choice,7
95356,1592.501,1591.992574,244,TrialOn,1
95420,1593.568,1593.059866,244,SampleOn,2
95449,1594.051,1593.542766,244,SampleOff,3
95484,1594.635,1594.126628,244,DistractorOn,4
95513,1595.118,1594.609437,244,DistractorOff,5
95638,1597.202,1596.693159,244,TargetOn,6
95644,1597.302,1596.79297,244,Choice,7
95738,1598.868,1598.359274,245,TrialOn,1
95803,1599.952,1599.44365,245,SampleOn,2
95832,1600.435,1599.926726,245,SampleOff,3
95867,1601.019,1600.510596,245,DistractorOn,4
95896,1601.502,1600.993786,245,DistractorOff,5
96021,1603.586,1603.077272,245,TargetOn,6
96026,1603.669,1603.160134,245,Choice,7
96120,1605.235,1604.726658,246,TrialOn,1
96184,1606.303,1605.79406,246,SampleOn,2
96213,1606.786,1606.277104,246,SampleOff,3
96248,1607.369,1606.860523,246,DistractorOn,4
96277,1607.853,1607.344024,246,DistractorOff,5
96402,1609.937,1609.427983,246,TargetOn,6
96408,1610.036,1609.527631,246,Choice,7
96502,1611.603,1611.094019,247,TrialOn,1
96566,1612.67,1612.161556,247,SampleOn,2
96595,1613.153,1612.644693,247,SampleOff,3
96630,1613.738,1613.228873,247,DistractorOn,4
96659,1614.22,1613.711409,247,DistractorOff,5
96784,1616.303,1615.794825,247,TargetOn,6
96790,1616.403,1615.894722,247,Choice,7
96884,1617.97,1617.461313,248,TrialOn,1
96948,1619.037,1618.52858,248,SampleOn,2
96977,1619.52,1619.011723,248,SampleOff,3
97012,1620.104,1619.595671,248,DistractorOn,4
97041,1620.587,1620.078638,248,DistractorOff,5
97166,1622.672,1622.163329,248,TargetOn,6
97172,1622.771,1622.262282,248,Choice,7
97266,1624.337,1623.828521,249,TrialOn,1
97330,1625.404,1624.895631,249,SampleOn,2
97359,1625.887,1625.378842,249,SampleOff,3
97394,1626.471,1625.962797,249,DistractorOn,4
97423,1626.954,1626.445793,249,DistractorOff,5
97548,1629.038,1628.529617,249,TargetOn,6
97554,1629.138,1628.629737,249,Choice,7
97650,1630.742,1630.233264,250,TrialOn,1
97715,1631.822,1631.313068,250,SampleOn,2
97745,1632.322,1631.812988,250,SampleOff,3
97781,1632.922,1632.413491,250,DistractorOn,4
97811,1633.422,1632.913208,250,DistractorOff,5
97937,1635.522,1635.013393,250,TargetOn,6
97943,1635.622,1635.113273,250,Choice,7
98038,1637.205,1636.696438,251,TrialOn,1
98102,1638.272,1637.763697,251,SampleOn,2
98131,1638.756,1638.247017,251,SampleOff,3
98166,1639.339,1638.830383,251,DistractorOn,4
98196,1639.839,1639.330598,251,DistractorOff,5
98322,1641.939,1641.430854,251,TargetOn,6
98328,1642.039,1641.530648,251,Choice,7
98424,1643.639,1643.130607,252,TrialOn,1
98488,1644.706,1644.197781,252,SampleOn,2
98517,1645.19,1644.680992,252,SampleOff,3
98552,1645.773,1645.264745,252,DistractorOn,4
98582,1646.273,1645.764505,252,DistractorOff,5
98707,1648.357,1647.848314,252,TargetOn,6
98713,1648.457,1647.948186,252,Choice,7
98807,1650.023,1649.514588,253,TrialOn,1
98871,1651.09,1650.581655,253,SampleOn,2
98900,1651.574,1651.064974,253,SampleOff,3
98935,1652.158,1651.648988,253,DistractorOn,4
98964,1652.641,1652.132241,253,DistractorOff,5
99089,1654.724,1654.21534,253,TargetOn,6
99095,1654.824,1654.315263,253,Choice,7
99189,1656.391,1655.882194,254,TrialOn,1
99253,1657.458,1656.949114,254,SampleOn,2
99283,1657.958,1657.449038,254,SampleOff,3
99318,1658.542,1658.032928,254,DistractorOn,4
99347,1659.025,1658.516089,254,DistractorOff,5
99473,1661.125,1660.616563,254,TargetOn,6
99479,1661.225,1660.716234,254,Choice,7
99573,1662.791,1662.282409,255,TrialOn,1
99637,1663.859,1663.350369,255,SampleOn,2
99667,1664.359,1663.850164,255,SampleOff,3
99702,1664.942,1664.433207,255,DistractorOn,4
99731,1665.425,1664.916562,255,DistractorOff,5
99856,1667.509,1667.000475,255,TargetOn,6
99862,1667.609,1667.10067,255,Choice,7
99957,1669.192,1668.68305,256,TrialOn,1
100021,1670.259,1669.750431,256,SampleOn,2
100050,1670.742,1670.233696,256,SampleOff,3
